ULPIN / Parcel ID,Survey Number / Gat Number,District,Taluka,Village,Owner / Rights-holder details,Land Area (hectares),Land Classification / Land Type,Tenure / Rights details,7/12 Record,8A Record,Mutation / Ferfar details,Mutation Date,Mutation Status,Cadastral Parcel Boundary / Geometry,Property Card,Record Source,Record Date / Last Updated,Verification Status,Owner Name,Owner / Rights-holder Type,Owner Share,Owner Relation,Owner Address
MH-DEMO-01586,129/18,Latur,Demo Taluka 06,Demo Village 06,Name: Rajesh Sawant; Holder Type: Individual; Relation: W/O Synthetic Holder; Share: 100%; Address: Synthetic Address 02,1.47,Wasteland,Other/Restricted,DEMO-712-01586,DEMO-8A-01586,DEMO-FERFAR-01586,2025-02-10,No Recent Mutation,"POLYGON((76.566248 18.387436,76.567564 18.389248,76.565752 18.390564,76.564436 18.388752,76.566248 18.387436))",Not Applicable - Rural Demo,Synthetic Demo Dataset; structure referenced to Maharashtra Mahabhumi services,2025-03-28,Synthetic - Not Government Verified,Rajesh Sawant,Individual,100%,W/O Synthetic Holder,Synthetic Address 02
MH-DEMO-01587,129/19,Latur,Demo Taluka 01,Demo Village 07,Name: Sneha Verma; Holder Type: Individual; Relation: S/O Synthetic Holder; Share: 100%; Address: Synthetic Address 03,1.84,Mixed Use,Occupancy Class I,DEMO-712-01587,DEMO-8A-01587,DEMO-FERFAR-01587,2025-02-20,Updated,"POLYGON((76.554524 18.426386,76.555614 18.428524,76.553476 18.429614,76.552386 18.427476,76.554524 18.426386))",Not Applicable - Rural Demo,Synthetic Demo Dataset; structure referenced to Maharashtra Mahabhumi services,2025-04-08,Synthetic - Not Government Verified,Sneha Verma,Individual,100%,S/O Synthetic Holder,Synthetic Address 03
MH-DEMO-01588,129/20,Latur,Demo Taluka 02,Demo Village 08,Name: Vijay Bhosale; Holder Type: Individual; Relation: D/O Synthetic Holder; Share: 100%; Address: Synthetic Address 04,2.21,Agricultural,Occupancy Class II,DEMO-712-01588,DEMO-8A-01588,DEMO-FERFAR-01588,2025-03-02,Pending,"POLYGON((76.542822 18.402387,76.543613 18.404822,76.541178 18.405613,76.540387 18.403178,76.542822 18.402387))",Not Applicable - Rural Demo,Synthetic Demo Dataset; structure referenced to Maharashtra Mahabhumi services,2025-04-19,Synthetic - Not Government Verified,Vijay Bhosale,Individual,100%,D/O Synthetic Holder,Synthetic Address 04
MH-DEMO-01589,129/21,Latur,Demo Taluka 03,Demo Village 09,Name: Amit Dhole and Priya Kamble; Holder Type: Joint Holders; Relation: Joint Holders; Share: 50%-50%; Address: Synthetic Address 05,2.58,Residential,Government Lease,DEMO-712-01589,DEMO-8A-01589,DEMO-FERFAR-01589,2025-03-12,Under Verification,"POLYGON((76.530665 18.379085,76.530915 18.380665,76.529335 18.380915,76.529085 18.379335,76.530665 18.379085))",Not Applicable - Rural Demo,Synthetic Demo Dataset; structure referenced to Maharashtra Mahabhumi services,2025-04-30,Synthetic - Not Government Verified,Amit Dhole and Priya Kamble,Joint Holders,50%-50%,Joint Holders,Synthetic Address 05
MH-DEMO-01590,129/22,Latur,Demo Taluka 04,Demo Village 10,Name: Gaurav Deshmukh; Holder Type: Individual; Relation: S/O Synthetic Holder; Share: 100%; Address: Synthetic Address 01,2.95,Forest,Private Tenure,DEMO-712-01590,DEMO-8A-01590,DEMO-FERFAR-01590,2025-03-22,No Recent Mutation,"POLYGON((76.580120 18.418120,76.581880 18.418120,76.581880 18.419880,76.580120 18.419880,76.580120 18.418120))",Not Applicable - Rural Demo,Synthetic Demo Dataset; structure referenced to Maharashtra Mahabhumi services,2025-05-11,Synthetic - Not Government Verified,Gaurav Deshmukh,Individual,100%,S/O Synthetic Holder,Synthetic Address 01
MH-DEMO-01591,129/23,Latur,Demo Taluka 05,Demo Village 11,Name: Nikhil Joshi; Holder Type: Individual; Relation: D/O Synthetic Holder; Share: 100%; Address: Synthetic Address 02,3.32,Industrial,Other/Restricted,DEMO-712-01591,DEMO-8A-01591,DEMO-FERFAR-01591,2025-04-01,Updated,"POLYGON((76.568202 18.393902,76.570098 18.394202,76.569798 18.396098,76.567902 18.395798,76.568202 18.393902))",Not Applicable - Rural Demo,Synthetic Demo Dataset; structure referenced to Maharashtra Mahabhumi services,2025-05-22,Synthetic - Not Government Verified,Nikhil Joshi,Individual,100%,D/O Synthetic Holder,Synthetic Address 02
MH-DEMO-01592,129/24,Latur,Demo Taluka 06,Demo Village 12,Name: Rohit Borkar; Holder Type: Individual; Relation: W/O Synthetic Holder; Share: 100%; Address: Synthetic Address 03,3.69,Water Body,Occupancy Class I,DEMO-712-01592,DEMO-8A-01592,DEMO-FERFAR-01592,2025-04-11,Pending,"POLYGON((76.556332 18.432690,76.558310 18.433332,76.557668 18.435310,76.555690 18.434668,76.556332 18.432690))",Not Applicable - Rural Demo,Synthetic Demo Dataset; structure referenced to Maharashtra Mahabhumi services,2025-06-02,Synthetic - Not Government Verified,Rohit Borkar,Individual,100%,W/O Synthetic Holder,Synthetic Address 03
MH-DEMO-01593,129/25,Latur,Demo Taluka 01,Demo Village 01,Name: Sunita Shinde; Holder Type: Individual; Relation: S/O Synthetic Holder; Share: 100%; Address: Synthetic Address 04,4.06,Wasteland,Occupancy Class II,DEMO-712-01593,DEMO-8A-01593,DEMO-FERFAR-01593,2025-04-21,Under Verification,"POLYGON((76.544511 18.408494,76.546506 18.409511,76.545489 18.411506,76.543494 18.410489,76.544511 18.408494))",Not Applicable - Rural Demo,Synthetic Demo Dataset; structure referenced to Maharashtra Mahabhumi services,2025-06-13,Synthetic - Not Government Verified,Sunita Shinde,Individual,100%,S/O Synthetic Holder,Synthetic Address 04
MH-DEMO-01594,129/26,Latur,Demo Taluka 02,Demo Village 02,Name: Vinod Wagh; Holder Type: Individual; Relation: D/O Synthetic Holder; Share: 100%; Address: Synthetic Address 05,4.43,Mixed Use,Government Lease,DEMO-712-01594,DEMO-8A-01594,DEMO-FERFAR-01594,2025-05-01,No Recent Mutation,"POLYGON((76.532735 18.384324,76.534676 18.385735,76.533265 18.387676,76.531324 18.386265,76.532735 18.384324))",Not Applicable - Rural Demo,Synthetic Demo Dataset; structure referenced to Maharashtra Mahabhumi services,2025-06-24,Synthetic - Not Government Verified,Vinod Wagh,Individual,100%,D/O Synthetic Holder,Synthetic Address 05
MH-DEMO-01595,129/27,Latur,Demo Taluka 03,Demo Village 03,Name: Anjali Yadav; Holder Type: Individual; Relation: W/O Synthetic Holder; Share: 100%; Address: Synthetic Address 01,4.8,Agricultural,Private Tenure,DEMO-712-01595,DEMO-8A-01595,DEMO-FERFAR-01595,2025-05-11,Updated,"POLYGON((76.584000 18.423190,76.585810 18.425000,76.584000 18.426810,76.582190 18.425000,76.584000 18.423190))",Not Applicable - Rural Demo,Synthetic Demo Dataset; structure referenced to Maharashtra Mahabhumi services,2025-07-05,Synthetic - Not Government Verified,Anjali Yadav,Individual,100%,W/O Synthetic Holder,Synthetic Address 01
MH-DEMO-01596,129/28,Latur,Demo Taluka 04,Demo Village 04,Name: Mahesh More and Sunita Gawande; Holder Type: Joint Holders; Relation: Joint Holders; Share: 50%-50%; Address: Synthetic Address 02,0.37,Residential,Other/Restricted,DEMO-712-01596,DEMO-8A-01596,DEMO-FERFAR-01596,2025-05-21,Pending,"POLYGON((76.572177 18.399883,76.573117 18.401177,76.571823 18.402117,76.570883 18.400823,76.572177 18.399883))",Not Applicable - Rural Demo,Synthetic Demo Dataset; structure referenced to Maharashtra Mahabhumi services,2025-07-16,Synthetic - Not Government Verified,Mahesh More and Sunita Gawande,Joint Holders,50%-50%,Joint Holders,Synthetic Address 02
MH-DEMO-01597,129/29,Latur,Demo Taluka 05,Demo Village 05,Name: Prakash Gawande; Holder Type: Individual; Relation: D/O Synthetic Holder; Share: 100%; Address: Synthetic Address 03,0.74,Forest,Occupancy Class I,DEMO-712-01597,DEMO-8A-01597,DEMO-FERFAR-01597,2025-05-31,Under Verification,"POLYGON((76.560385 18.438816,76.561184 18.440385,76.559615 18.441184,76.558816 18.439615,76.560385 18.438816))",Not Applicable - Rural Demo,Synthetic Demo Dataset; structure referenced to Maharashtra Mahabhumi services,2025-07-27,Synthetic - Not Government Verified,Prakash Gawande,Individual,100%,D/O Synthetic Holder,Synthetic Address 03
MH-DEMO-01598,129/30,Latur,Demo Taluka 06,Demo Village 06,Name: Sanjay Raut; Holder Type: Individual; Relation: W/O Synthetic Holder; Share: 100%; Address: Synthetic Address 04,1.11,Industrial,Occupancy Class II,DEMO-712-01598,DEMO-8A-01598,DEMO-FERFAR-01598,2025-06-10,No Recent Mutation,"POLYGON((76.548616 18.414790,76.549210 18.416616,76.547384 18.417210,76.546790 18.415384,76.548616 18.414790))",Not Applicable - Rural Demo,Synthetic Demo Dataset; structure referenced to Maharashtra Mahabhumi services,2025-08-07,Synthetic - Not Government Verified,Sanjay Raut,Individual,100%,W/O Synthetic Holder,Synthetic Address 04
MH-DEMO-01599,129/31,Latur,Demo Taluka 01,Demo Village 07,Name: Swati Kadam; Holder Type: Individual; Relation: S/O Synthetic Holder; Share: 100%; Address: Synthetic Address 05,1.48,Water Body,Government Lease,DEMO-712-01599,DEMO-8A-01599,DEMO-FERFAR-01599,2025-06-20,Updated,"POLYGON((76.536865 18.390810,76.537190 18.392865,76.535135 18.393190,76.534810 18.391135,76.536865 18.390810))",Not Applicable - Rural Demo,Synthetic Demo Dataset; structure referenced to Maharashtra Mahabhumi services,2025-08-18,Synthetic - Not Government Verified,Swati Kadam,Individual,100%,S/O Synthetic Holder,Synthetic Address 05
MH-DEMO-01600,129/32,Latur,Demo Taluka 02,Demo Village 08,Name: Aarav Ingale; Holder Type: Individual; Relation: D/O Synthetic Holder; Share: 100%; Address: Synthetic Address 01,1.85,Wasteland,Private Tenure,DEMO-712-01600,DEMO-8A-01600,DEMO-FERFAR-01600,2025-06-30,Pending,"POLYGON((76.585880 18.429880,76.588120 18.429880,76.588120 18.432120,76.585880 18.432120,76.585880 18.429880))",Not Applicable - Rural Demo,Synthetic Demo Dataset; structure referenced to Maharashtra Mahabhumi services,2025-08-29,Synthetic - Not Government Verified,Aarav Ingale,Individual,100%,D/O Synthetic Holder,Synthetic Address 01
MH-DEMO-01601,129/33,Latur,Demo Taluka 03,Demo Village 09,Name: Ashok Patil; Holder Type: Individual; Relation: W/O Synthetic Holder; Share: 100%; Address: Synthetic Address 02,2.22,Mixed Use,Other/Restricted,DEMO-712-01601,DEMO-8A-01601,DEMO-FERFAR-01601,2025-07-10,Under Verification,"POLYGON((76.574002 18.405627,76.576373 18.406002,76.575998 18.408373,76.573627 18.407998,76.574002 18.405627))",Not Applicable - Rural Demo,Synthetic Demo Dataset; structure referenced to Maharashtra Mahabhumi services,2025-09-09,Synthetic - Not Government Verified,Ashok Patil,Individual,100%,W/O Synthetic Holder,Synthetic Address 02
MH-DEMO-01602,129/34,Latur,Demo Taluka 04,Demo Village 10,Name: Meena Deshpande; Holder Type: Individual; Relation: S/O Synthetic Holder; Share: 100%; Address: Synthetic Address 03,2.59,Agricultural,Occupancy Class I,DEMO-712-01602,DEMO-8A-01602,DEMO-FERFAR-01602,2025-07-20,No Recent Mutation,"POLYGON((76.562178 18.381387,76.564613 18.382178,76.563822 18.384613,76.561387 18.383822,76.562178 18.381387))",Not Applicable - Rural Demo,Synthetic Demo Dataset; structure referenced to Maharashtra Mahabhumi services,2025-09-20,Synthetic - Not Government Verified,Meena Deshpande,Individual,100%,S/O Synthetic Holder,Synthetic Address 03
MH-DEMO-01603,129/35,Latur,Demo Taluka 05,Demo Village 11,Name: Rahul Mhatre and Akash Sawant; Holder Type: Joint Holders; Relation: Joint Holders; Share: 50%-50%; Address: Synthetic Address 04,2.96,Residential,Occupancy Class II,DEMO-712-01603,DEMO-8A-01603,DEMO-FERFAR-01603,2025-07-30,Updated,"POLYGON((76.550650 18.420924,76.552076 18.421650,76.551350 18.423076,76.549924 18.422350,76.550650 18.420924))",Not Applicable - Rural Demo,Synthetic Demo Dataset; structure referenced to Maharashtra Mahabhumi services,2025-10-01,Synthetic - Not Government Verified,Rahul Mhatre and Akash Sawant,Joint Holders,50%-50%,Joint Holders,Synthetic Address 04
MH-DEMO-01604,129/36,Latur,Demo Taluka 06,Demo Village 12,Name: Shivam Pawar; Holder Type: Individual; Relation: W/O Synthetic Holder; Share: 100%; Address: Synthetic Address 05,3.33,Forest,Government Lease,DEMO-712-01604,DEMO-8A-01604,DEMO-FERFAR-01604,2025-08-09,Pending,"POLYGON((76.538805 18.396771,76.540229 18.397805,76.539195 18.399229,76.537771 18.398195,76.538805 18.396771))",Not Applicable - Rural Demo,Synthetic Demo Dataset; structure referenced to Maharashtra Mahabhumi services,2025-10-12,Synthetic - Not Government Verified,Shivam Pawar,Individual,100%,W/O Synthetic Holder,Synthetic Address 05
MH-DEMO-01605,129/37,Latur,Demo Taluka 01,Demo Village 01,Name: Vaishnavi Mane; Holder Type: Individual; Relation: S/O Synthetic Holder; Share: 100%; Address: Synthetic Address 01,3.7,Industrial,Private Tenure,DEMO-712-01605,DEMO-8A-01605,DEMO-FERFAR-01605,2025-08-19,Under Verification,"POLYGON((76.590000 18.435642,76.591358 18.437000,76.590000 18.438358,76.588642 18.437000,76.590000 18.435642))",Not Applicable - Rural Demo,Synthetic Demo Dataset; structure referenced to Maharashtra Mahabhumi services,2025-10-23,Synthetic - Not Government Verified,Vaishnavi Mane,Individual,100%,S/O Synthetic Holder,Synthetic Address 01
MH-DEMO-01606,129/38,Latur,Demo Taluka 02,Demo Village 02,Name: Akash Tiwari; Holder Type: Individual; Relation: D/O Synthetic Holder; Share: 100%; Address: Synthetic Address 02,4.07,Water Body,Other/Restricted,DEMO-712-01606,DEMO-8A-01606,DEMO-FERFAR-01606,2025-08-29,No Recent Mutation,"POLYGON((76.578230 18.411547,76.579453 18.413230,76.577770 18.414453,76.576547 18.412770,76.578230 18.411547))",Not Applicable - Rural Demo,Synthetic Demo Dataset; structure referenced to Maharashtra Mahabhumi services,2025-11-03,Synthetic - Not Government Verified,Akash Tiwari,Individual,100%,D/O Synthetic Holder,Synthetic Address 02
MH-DEMO-01607,129/39,Latur,Demo Taluka 03,Demo Village 03,Name: Dhananjay Chavan; Holder Type: Individual; Relation: W/O Synthetic Holder; Share: 100%; Address: Synthetic Address 03,4.44,Wasteland,Occupancy Class I,DEMO-712-01607,DEMO-8A-01607,DEMO-FERFAR-01607,2025-09-08,Updated,"POLYGON((76.566489 18.387494,76.567506 18.389489,76.565511 18.390506,76.564494 18.388511,76.566489 18.387494))",Not Applicable - Rural Demo,Synthetic Demo Dataset; structure referenced to Maharashtra Mahabhumi services,2025-11-14,Synthetic - Not Government Verified,Dhananjay Chavan,Individual,100%,W/O Synthetic Holder,Synthetic Address 03
MH-DEMO-01608,129/40,Latur,Demo Taluka 04,Demo Village 04,Name: Nandini Kamble; Holder Type: Individual; Relation: S/O Synthetic Holder; Share: 100%; Address: Synthetic Address 04,4.81,Mixed Use,Occupancy Class II,DEMO-712-01608,DEMO-8A-01608,DEMO-FERFAR-01608,2025-09-18,Pending,"POLYGON((76.554770 18.426488,76.555512 18.428770,76.553230 18.429512,76.552488 18.427230,76.554770 18.426488))",Not Applicable - Rural Demo,Synthetic Demo Dataset; structure referenced to Maharashtra Mahabhumi services,2025-11-25,Synthetic - Not Government Verified,Nandini Kamble,Individual,100%,S/O Synthetic Holder,Synthetic Address 04
MH-DEMO-01609,129/41,Latur,Demo Taluka 05,Demo Village 05,Name: Ramesh Kharat; Holder Type: Individual; Relation: D/O Synthetic Holder; Share: 100%; Address: Synthetic Address 05,0.38,Agricultural,Government Lease,DEMO-712-01609,DEMO-8A-01609,DEMO-FERFAR-01609,2025-09-28,Under Verification,"POLYGON((76.543064 18.402536,76.543464 18.405064,76.540936 18.405464,76.540536 18.402936,76.543064 18.402536))",Not Applicable - Rural Demo,Synthetic Demo Dataset; structure referenced to Maharashtra Mahabhumi services,2025-12-06,Synthetic - Not Government Verified,Ramesh Kharat,Individual,100%,D/O Synthetic Holder,Synthetic Address 05
MH-DEMO-01610,129/42,Latur,Demo Taluka 06,Demo Village 06,Name: Sonal Kulkarni and Manish Mane; Holder Type: Joint Holders; Relation: Joint Holders; Share: 50%-50%; Address: Synthetic Address 01,0.75,Residential,Private Tenure,DEMO-712-01610,DEMO-8A-01610,DEMO-FERFAR-01610,2025-10-08,No Recent Mutation,"POLYGON((76.529200 18.379200,76.530800 18.379200,76.530800 18.380800,76.529200 18.380800,76.529200 18.379200))",Not Applicable - Rural Demo,Synthetic Demo Dataset; structure referenced to Maharashtra Mahabhumi services,2025-12-17,Synthetic - Not Government Verified,Sonal Kulkarni and Manish Mane,Joint Holders,50%-50%,Joint Holders,Synthetic Address 01
MH-DEMO-01611,129/43,Latur,Demo Taluka 01,Demo Village 07,Name: Vikas Kale; Holder Type: Individual; Relation: S/O Synthetic Holder; Share: 100%; Address: Synthetic Address 02,1.12,Forest,Other/Restricted,DEMO-712-01611,DEMO-8A-01611,DEMO-FERFAR-01611,2025-10-18,Updated,"POLYGON((76.580268 18.417993,76.582007 18.418268,76.581732 18.420007,76.579993 18.419732,76.580268 18.417993))",Not Applicable - Rural Demo,Synthetic Demo Dataset; structure referenced to Maharashtra Mahabhumi services,2025-12-28,Synthetic - Not Government Verified,Vikas Kale,Individual,100%,S/O Synthetic Holder,Synthetic Address 02
MH-DEMO-01612,129/44,Latur,Demo Taluka 02,Demo Village 08,Name: Aniket Jadhav; Holder Type: Individual; Relation: D/O Synthetic Holder; Share: 100%; Address: Synthetic Address 03,1.49,Industrial,Occupancy Class I,DEMO-712-01612,DEMO-8A-01612,DEMO-FERFAR-01612,2025-10-28,Pending,"POLYGON((76.568384 18.393790,76.570210 18.394384,76.569616 18.396210,76.567790 18.395616,76.568384 18.393790))",Not Applicable - Rural Demo,Synthetic Demo Dataset; structure referenced to Maharashtra Mahabhumi services,2026-01-08,Synthetic - Not Government Verified,Aniket Jadhav,Individual,100%,D/O Synthetic Holder,Synthetic Address 03
MH-DEMO-01613,129/45,Latur,Demo Taluka 03,Demo Village 09,Name: Kiran Thakur; Holder Type: Individual; Relation: W/O Synthetic Holder; Share: 100%; Address: Synthetic Address 04,1.86,Water Body,Occupancy Class II,DEMO-712-01613,DEMO-8A-01613,DEMO-FERFAR-01613,2025-11-07,Under Verification,"POLYGON((76.556546 18.432601,76.558399 18.433546,76.557454 18.435399,76.555601 18.434454,76.556546 18.432601))",Not Applicable - Rural Demo,Synthetic Demo Dataset; structure referenced to Maharashtra Mahabhumi services,2026-01-19,Synthetic - Not Government Verified,Kiran Thakur,Individual,100%,W/O Synthetic Holder,Synthetic Address 04
MH-DEMO-01614,129/46,Latur,Demo Taluka 04,Demo Village 10,Name: Pooja Salve; Holder Type: Individual; Relation: S/O Synthetic Holder; Share: 100%; Address: Synthetic Address 05,2.23,Wasteland,Government Lease,DEMO-712-01614,DEMO-8A-01614,DEMO-FERFAR-01614,2025-11-17,No Recent Mutation,"POLYGON((76.544752 18.408436,76.546564 18.409752,76.545248 18.411564,76.543436 18.410248,76.544752 18.408436))",Not Applicable - Rural Demo,Synthetic Demo Dataset; structure referenced to Maharashtra Mahabhumi services,2026-01-30,Synthetic - Not Government Verified,Pooja Salve,Individual,100%,S/O Synthetic Holder,Synthetic Address 05
MH-DEMO-01615,129/47,Latur,Demo Taluka 05,Demo Village 11,Name: Sachin Gaikwad; Holder Type: Individual; Relation: D/O Synthetic Holder; Share: 100%; Address: Synthetic Address 01,2.6,Mixed Use,Private Tenure,DEMO-712-01615,DEMO-8A-01615,DEMO-FERFAR-01615,2025-11-27,Updated,"POLYGON((76.533000 18.384303,76.534697 18.386000,76.533000 18.387697,76.531303 18.386000,76.533000 18.384303))",Not Applicable - Rural Demo,Synthetic Demo Dataset; structure referenced to Maharashtra Mahabhumi services,2026-02-10,Synthetic - Not Government Verified,Sachin Gaikwad,Individual,100%,D/O Synthetic Holder,Synthetic Address 01
MH-DEMO-01616,129/48,Latur,Demo Taluka 06,Demo Village 12,Name: Suresh Sawant; Holder Type: Individual; Relation: W/O Synthetic Holder; Share: 100%; Address: Synthetic Address 02,2.97,Agricultural,Other/Restricted,DEMO-712-01616,DEMO-8A-01616,DEMO-FERFAR-01616,2025-12-07,Pending,"POLYGON((76.584283 18.423212,76.585788 18.425283,76.583717 18.426788,76.582212 18.424717,76.584283 18.423212))",Not Applicable - Rural Demo,Synthetic Demo Dataset; structure referenced to Maharashtra Mahabhumi services,2026-02-21,Synthetic - Not Government Verified,Suresh Sawant,Individual,100%,W/O Synthetic Holder,Synthetic Address 02
